"Customer ID","Recency","Frequency","Monetary","AvgOrderValue","AvgQuantity","TotalQuantity","OutlierOrders","Country","Churn","HighValue","Segment","CountryGroup"
"17294",578.859722222222,2,467.79,233.895,17.4705882352941,297,2,"United Kingdom",1,0,1,"United Kingdom"
"17296",639.950694444444,1,338.13,338.13,6.54545454545455,216,1,"United Kingdom",1,0,1,"United Kingdom"
"17298",10.8381944444444,5,954.26,190.852,12.3478260869565,852,10,"United Kingdom",1,0,3,"United Kingdom"
"17299",9.93611111111111,4,604.81,151.2025,6.39759036144578,531,1,"United Kingdom",0,0,3,"United Kingdom"
"17300",300.079166666667,2,393.64,196.82,10.6136363636364,467,6,"United Kingdom",1,0,1,"United Kingdom"
"17301",533.981944444444,1,131.15,131.15,1.46296296296296,79,0,"United Kingdom",0,0,1,"United Kingdom"
"17302",32.1569444444444,3,661.61,220.536666666667,6.38888888888889,345,0,"United Kingdom",0,0,3,"United Kingdom"
"17303",270.970833333333,1,250.04,250.04,2.71698113207547,144,0,"United Kingdom",1,0,1,"United Kingdom"
"17304",443.852083333333,1,111.5,111.5,14.6,73,1,"United Kingdom",1,0,1,"United Kingdom"
"17305",558.002083333333,1,2135.46,2135.46,111.777777777778,1006,8,"United Kingdom",1,0,1,"United Kingdom"
"17306",9.13263888888889,17,7851.1,461.829411764706,209.345454545455,11514,55,"United Kingdom",0,1,3,"United Kingdom"
"17307",304.965277777778,11,3999.89,363.626363636364,76.3958333333333,3667,32,"United Kingdom",1,1,1,"United Kingdom"
"17308",302.979861111111,2,4511.76,2255.88,735.428571428571,5148,7,"United Kingdom",1,1,1,"United Kingdom"
"17309",4.89583333333333,3,320.39,106.796666666667,5.02777777777778,181,0,"United Kingdom",1,0,3,"United Kingdom"
"17310",296.868055555556,2,1025.1,512.55,201,402,2,"United Kingdom",1,0,1,"United Kingdom"
"17311",226.079166666667,5,2738.17,547.634,22.5,2160,29,"United Kingdom",0,1,3,"United Kingdom"
"17312",48.0402777777778,3,644.3,214.766666666667,26.5714285714286,372,3,"United Kingdom",1,0,3,"United Kingdom"
"17314",58.0569444444444,14,3883.43,277.387857142857,14.6578947368421,2785,22,"United Kingdom",0,1,3,"United Kingdom"
"17315",9.87569444444444,35,7686.44,219.612571428571,6.52704791344668,4223,18,"United Kingdom",0,1,2,"United Kingdom"
"17316",329.927083333333,1,124.45,124.45,1.25714285714286,44,0,"United Kingdom",1,0,1,"United Kingdom"
"17318",634.985416666667,1,157.33,157.33,3.47058823529412,59,0,"United Kingdom",1,0,1,"United Kingdom"
"17319",578.877083333333,1,29.1,29.1,4.66666666666667,14,0,"United Kingdom",1,0,1,"United Kingdom"
"17320",9.97152777777778,6,2444.85,407.475,7.77631578947368,1182,5,"United Kingdom",1,0,3,"United Kingdom"
"17321",303.995833333333,4,1008.05,252.0125,2.47674418604651,426,0,"United Kingdom",0,0,1,"United Kingdom"
"17322",285.922916666667,5,922.59,184.518,3.56497175141243,631,3,"United Kingdom",1,0,1,"United Kingdom"
"17323",34.03125,9,1175.47,130.607777777778,4.51750972762646,1161,0,"United Kingdom",0,0,3,"United Kingdom"
"17324",241.061805555556,10,1886.82,188.682,11.0442477876106,1248,9,"United Kingdom",0,0,3,"United Kingdom"
"17325",189.986805555556,3,609.57,203.19,11.9230769230769,465,2,"United Kingdom",1,0,3,"United Kingdom"
"17326",317.883333333333,2,312.35,156.175,1.58139534883721,136,0,"United Kingdom",1,0,1,"United Kingdom"
"17327",319.122222222222,2,152.35,76.175,14.75,59,1,"United Kingdom",1,0,1,"United Kingdom"
"17328",582.81875,1,104.7,104.7,14.3333333333333,86,1,"United Kingdom",1,0,1,"United Kingdom"
"17329",224.889583333333,4,718.78,179.695,4.08045977011494,355,1,"United Kingdom",0,0,3,"United Kingdom"
"17330",454.011111111111,2,59.9,29.95,1,2,0,"United Kingdom",0,0,1,"United Kingdom"
"17331",33.0381944444444,1,175.2,175.2,16,16,0,"United Kingdom",1,0,3,"United Kingdom"
"17332",437.861111111111,5,838.27,167.654,8.35789473684211,794,5,"United Kingdom",1,0,1,"United Kingdom"
"17334",211.910416666667,3,635.15,211.716666666667,18.258064516129,566,3,"United Kingdom",1,0,3,"United Kingdom"
"17335",293.10625,2,497.04,248.52,5.83333333333333,210,2,"United Kingdom",1,0,1,"United Kingdom"
"17336",381.884027777778,1,81.12,81.12,48,48,1,"United Kingdom",1,0,1,"United Kingdom"
"17337",60.9131944444444,4,1981.06,495.265,2.39347408829175,1247,1,"United Kingdom",1,0,3,"United Kingdom"
"17338",23.9361111111111,16,10559.71,659.981875,4.430823117338,5060,4,"United Kingdom",0,1,3,"United Kingdom"
"17339",3.97291666666667,3,302.36,100.786666666667,17.2,172,2,"United Kingdom",1,0,3,"United Kingdom"
"17340",29.9944444444444,14,14858.31,1061.30785714286,14.1691729323308,7538,49,"United Kingdom",0,1,3,"United Kingdom"
"17341",66.0118055555556,5,1272.21,254.442,3.79452054794521,831,4,"United Kingdom",1,0,3,"United Kingdom"
"17342",289.071527777778,4,1227.54,306.885,14.8857142857143,521,5,"United Kingdom",1,0,1,"United Kingdom"
"17343",264.904861111111,6,1259.94,209.99,5.675,454,0,"United Kingdom",1,0,1,"United Kingdom"
"17344",638.013194444444,1,299.74,299.74,3.75,135,0,"United Kingdom",0,0,1,"United Kingdom"
"17345",2.94513888888889,9,1348.12,149.791111111111,11.525,1844,19,"United Kingdom",0,0,3,"United Kingdom"
"17346",12.9090277777778,19,3604.51,189.711052631579,3.97826086956522,2745,10,"United Kingdom",0,1,3,"United Kingdom"
"17348",207.084027777778,5,1445.84,289.168,5.89097744360902,1567,13,"United Kingdom",0,0,3,"United Kingdom"
"17349",88.93125,5,772.41,154.482,9.08235294117647,772,6,"United Kingdom",1,0,3,"United Kingdom"
"17350",303.857638888889,3,612.381,204.127,5.58904109589041,408,1,"United Kingdom",0,0,1,"United Kingdom"
"17351",78.7229166666667,11,1828.38,166.216363636364,5.9344262295082,362,0,"United Kingdom",0,0,3,"United Kingdom"
"17352",605.859027777778,1,36.25,36.25,3,15,0,"United Kingdom",1,0,1,"United Kingdom"
"17353",38.8131944444444,4,3242,810.5,154.857142857143,2168,14,"United Kingdom",1,1,3,"United Kingdom"
"17354",337.963888888889,3,1740.9,580.3,17.9411764705882,1525,16,"United Kingdom",0,0,1,"United Kingdom"
"17355",295.980555555556,1,273.31,273.31,7.54545454545455,249,3,"United Kingdom",1,0,1,"United Kingdom"
"17356",221.071527777778,5,946.47,189.294,10.7558139534884,925,3,"United Kingdom",1,0,3,"United Kingdom"
"17358",212.828472222222,5,861.01,172.202,2.94520547945205,430,0,"United Kingdom",1,0,3,"United Kingdom"
"17359",557.918055555556,1,156.6,156.6,3.30434782608696,76,0,"United Kingdom",0,0,1,"United Kingdom"
"17360",93.8201388888889,4,953.17,238.2925,2.85714285714286,460,0,"United Kingdom",0,0,3,"United Kingdom"
"17361",95.95,4,647.51,161.8775,6.35555555555556,286,0,"United Kingdom",0,0,3,"United Kingdom"
"17362",148.921527777778,7,1024.04,146.291428571429,3.8125,549,0,"United Kingdom",1,0,3,"United Kingdom"
"17363",304.81875,3,920.46,306.82,14.2571428571429,499,3,"United Kingdom",1,0,1,"United Kingdom"
"17364",46.9944444444444,23,10127.65,440.332608695652,8.71488178025035,6266,27,"United Kingdom",0,1,2,"United Kingdom"
"17365",79.0875,12,5753.94,479.495,9.98278829604131,5800,35,"United Kingdom",0,1,3,"United Kingdom"
"17366",341.865277777778,2,1077.24,538.62,3.84732824427481,504,1,"United Kingdom",1,0,1,"United Kingdom"
"17367",147.936805555556,1,167.55,167.55,4.51515151515152,149,1,"United Kingdom",1,0,3,"United Kingdom"
"17368",2.91875,12,2484.49,207.040833333333,11.9462365591398,2222,27,"United Kingdom",0,0,3,"United Kingdom"
"17369",365.125694444444,1,979.2,979.2,1152,1152,1,"United Kingdom",1,0,1,"United Kingdom"
"17370",1.93819444444444,2,228.06,114.03,12.8235294117647,218,1,"United Kingdom",0,0,3,"United Kingdom"
"17371",270.895833333333,4,329.11,82.2775,2.6,169,1,"United Kingdom",0,0,1,"United Kingdom"
"17372",75.9472222222222,26,4065.76,156.375384615385,2.86577181208054,1708,2,"United Kingdom",0,1,2,"United Kingdom"
"17373",43.8159722222222,5,807.88,161.576,8.54838709677419,530,0,"United Kingdom",0,0,3,"United Kingdom"
"17374",128.15625,3,727.11,242.37,3.69047619047619,155,0,"United Kingdom",1,0,3,"United Kingdom"
"17375",108.878472222222,4,660.55,165.1375,5.58139534883721,480,2,"United Kingdom",1,0,3,"United Kingdom"
"17376",220.943055555556,3,356.29,118.763333333333,4.38636363636364,193,0,"United Kingdom",0,0,3,"United Kingdom"
"17377",35.8819444444444,67,15626.29,233.228208955224,4.34240980258679,6379,6,"United Kingdom",0,1,2,"United Kingdom"
"17378",283.752777777778,1,10.95,10.95,1,1,0,"United Kingdom",1,0,1,"United Kingdom"
"17380",343.838888888889,3,645,215,25.2,252,1,"United Kingdom",1,0,1,"United Kingdom"
"17381",8.87361111111111,33,34384.69,1041.9603030303,267.206666666667,40081,139,"United Kingdom",0,1,2,"United Kingdom"
"17382",345.08125,7,836.88,119.554285714286,27,432,7,"United Kingdom",0,0,1,"United Kingdom"
"17383",362.913888888889,1,110.7,110.7,6,12,0,"United Kingdom",0,0,1,"United Kingdom"
"17384",128.863194444444,2,398.8,199.4,9.5,76,1,"United Kingdom",0,0,3,"United Kingdom"
"17386",8.96041666666667,6,1823.69,303.948333333333,51.1904761904762,1075,8,"United Kingdom",0,0,3,"United Kingdom"
"17388",41.0111111111111,10,2368.84,236.884,42.7547169811321,2266,12,"United Kingdom",0,0,3,"United Kingdom"
"17389",5.11805555555556,52,34885.73,670.879423076923,36.2314540059347,12210,120,"United Kingdom",0,1,2,"United Kingdom"
"17390",330.05625,1,149.3,149.3,4.08333333333333,49,0,"United Kingdom",1,0,1,"United Kingdom"
"17391",73.1194444444444,2,508.8,254.4,160,480,3,"United Kingdom",1,0,3,"United Kingdom"
"17392",216.001388888889,3,585.92,195.306666666667,6.42857142857143,450,1,"United Kingdom",1,0,3,"United Kingdom"
"17393",320.069444444444,2,381.15,190.575,4.95833333333333,238,2,"United Kingdom",1,0,1,"United Kingdom"
"17394",128.977777777778,1,203.87,203.87,60.25,241,1,"United Kingdom",1,0,3,"United Kingdom"
"17395",417.886111111111,1,97.5,97.5,22,66,1,"United Kingdom",1,0,1,"United Kingdom"
"17396",58.1013888888889,12,5880.6,490.05,37.1842105263158,1413,17,"United Kingdom",0,1,3,"United Kingdom"
"17397",325.979166666667,1,516.87,516.87,9.8,441,2,"United Kingdom",0,0,1,"United Kingdom"
"17398",24.1263888888889,3,653.38,217.793333333333,8.1578947368421,310,0,"United Kingdom",1,0,3,"United Kingdom"
"17400",35.8833333333333,8,4623.28,577.91,4.65884861407249,2185,7,"United Kingdom",1,1,3,"United Kingdom"
"17401",450.830555555556,1,114.85,114.85,2.83333333333333,34,0,"United Kingdom",1,0,1,"United Kingdom"
"17402",11.0125,18,3734.16,207.453333333333,7.04216867469879,1169,5,"United Kingdom",0,1,3,"United Kingdom"
"17403",360.014583333333,1,118.95,118.95,5.92307692307692,77,0,"United Kingdom",0,0,1,"United Kingdom"
"17404",32.9847222222222,18,36878.6,2048.81111111111,170.491379310345,39554,183,"Sweden",0,1,2,"Other"
"17405",59.9395833333333,1,393.31,393.31,8.14634146341463,334,0,"United Kingdom",0,0,3,"United Kingdom"
"17406",242.904861111111,13,4186.95,322.073076923077,7.76050420168067,1847,9,"United Kingdom",1,1,3,"United Kingdom"
"17407",321.036805555556,1,552.9,552.9,18.5217391304348,426,0,"United Kingdom",1,0,1,"United Kingdom"
"17408",72.9979166666667,3,316.09,105.363333333333,20.375,163,2,"United Kingdom",1,0,3,"United Kingdom"
"17409",94.0930555555556,10,7793.51,779.351,39.3173076923077,4089,47,"United Kingdom",1,1,3,"United Kingdom"
"17410",5.8625,2,419.55,209.775,6.77272727272727,149,0,"United Kingdom",0,0,3,"United Kingdom"
"17411",170.9625,3,932.02,310.673333333333,8.56,428,2,"United Kingdom",0,0,3,"United Kingdom"
"17412",105.913194444444,13,3671.98,282.46,11.0355329949239,2174,9,"United Kingdom",0,1,3,"United Kingdom"
"17413",314.011805555556,2,560.14,280.07,30.2,302,2,"United Kingdom",1,0,1,"United Kingdom"
"17414",94.0465277777778,5,2069.52,413.904,276.8,5536,11,"United Kingdom",0,0,3,"United Kingdom"
"17416",19.1388888888889,20,15699.52,784.976,14.9903288201161,7750,39,"United Kingdom",0,1,2,"United Kingdom"
"17417",458.118055555556,1,164.18,164.18,4.75,76,0,"United Kingdom",1,0,1,"United Kingdom"
"17418",233.049305555556,2,373.99,186.995,15.4583333333333,371,2,"United Kingdom",0,0,3,"United Kingdom"
"17419",53.0076388888889,14,4559.68,325.691428571429,9.91517857142857,2221,1,"United Kingdom",0,1,3,"United Kingdom"
"17420",80.9048611111111,5,746.26,149.252,8.53658536585366,350,0,"United Kingdom",0,0,3,"United Kingdom"
"17421",295.828472222222,3,1059.41,353.136666666667,13.9137931034483,807,1,"United Kingdom",1,0,1,"United Kingdom"
"17422",2.90972222222222,10,3314.36,331.436,16.0529100529101,3034,17,"United Kingdom",0,1,3,"United Kingdom"
"17423",127.15,2,869.96,434.98,23.0357142857143,645,7,"United Kingdom",0,0,3,"United Kingdom"
"17426",0.874305555555556,11,7321.1,665.554545454546,12.130890052356,4634,16,"United Kingdom",0,1,3,"United Kingdom"
"17428",20.0090277777778,37,24871,672.189189189189,22.7034161490683,14621,110,"United Kingdom",0,1,2,"United Kingdom"
"17429",37.9777777777778,5,1357.46,271.492,13.5368421052632,1286,4,"United Kingdom",1,0,3,"United Kingdom"
"17430",274.989583333333,3,469.41,156.47,11.6071428571429,325,1,"United Kingdom",0,0,1,"United Kingdom"
"17431",222.926388888889,1,403.3,403.3,6.7906976744186,292,1,"United Kingdom",1,0,3,"United Kingdom"
"17432",294.825694444444,7,1363.23,194.747142857143,3.54424778761062,801,0,"United Kingdom",0,0,1,"United Kingdom"
"17433",294.967361111111,1,266.8,266.8,3.07692307692308,120,0,"United Kingdom",0,0,1,"United Kingdom"
"17435",320.954861111111,1,331.35,331.35,13,195,2,"United Kingdom",1,0,1,"United Kingdom"
"17436",136.053472222222,4,440.16,110.04,11.3333333333333,136,0,"United Kingdom",0,0,3,"United Kingdom"
"17437",439.06875,1,369.68,369.68,5.44230769230769,283,1,"United Kingdom",1,0,1,"United Kingdom"
"17438",163.1,5,1422.77,284.554,7.7887323943662,553,3,"United Kingdom",1,0,3,"United Kingdom"
"17439",565.001388888889,1,325.74,325.74,46.25,370,3,"United Kingdom",1,0,1,"United Kingdom"
"17440",66.0388888888889,4,323.58,80.895,47,282,4,"United Kingdom",1,0,3,"United Kingdom"
"17441",641.970833333333,1,293.35,293.35,11.6666666666667,245,2,"United Kingdom",1,0,1,"United Kingdom"
"17442",3.02152777777778,14,4293.43,306.673571428571,11.0190114068441,2898,3,"United Kingdom",0,1,3,"United Kingdom"
"17443",129.085416666667,1,534.24,534.24,504,504,1,"Canada",1,0,3,"Other"
"17444",57.03125,3,2940.04,980.013333333333,15.6962962962963,2119,12,"Canada",1,1,3,"Other"
"17446",86.0888888888889,2,120.9,60.45,22,198,0,"United Kingdom",1,0,3,"United Kingdom"
"17448",406.946527777778,46,14523.67,315.731956521739,10.3443946188341,11534,21,"United Kingdom",1,1,2,"United Kingdom"
"17449",4.17777777777778,10,3846.49,384.649,4.25925925925926,2070,0,"United Kingdom",0,1,3,"United Kingdom"
"17450",4.95694444444444,28,136695,4881.96428571429,170.744444444444,46101,148,"United Kingdom",0,1,2,"United Kingdom"
"17451",15.0388888888889,1,346.01,346.01,11.6086956521739,267,0,"United Kingdom",0,0,3,"United Kingdom"
"17454",101.952777777778,10,1547.94,154.794,5.76984126984127,727,0,"United Kingdom",1,0,3,"United Kingdom"
"17455",113.013194444444,1,131.7,131.7,8.25,66,0,"United Kingdom",1,0,3,"United Kingdom"
"17456",274.89375,2,975.56,487.78,8.46666666666667,508,2,"United Kingdom",1,0,1,"United Kingdom"
"17457",36.0013888888889,14,5984.81,427.486428571429,42.109375,2695,31,"United Kingdom",1,1,3,"United Kingdom"
"17458",291.046527777778,1,213.08,213.08,3.5,112,0,"United Kingdom",0,0,1,"United Kingdom"
"17460",3.90694444444444,16,2157.97,134.873125,6.96350364963504,954,0,"United Kingdom",1,0,3,"United Kingdom"
"17462",193.825694444444,1,463.41,463.41,11.0714285714286,155,0,"United Kingdom",0,0,3,"United Kingdom"
"17463",85.9027777777778,5,1886.99,377.398,4.85589519650655,1112,0,"United Kingdom",0,0,3,"United Kingdom"
"17464",67.9798611111111,3,907.14,302.38,15.5897435897436,608,4,"United Kingdom",1,0,3,"United Kingdom"
"17465",335.0375,7,2542.79,363.255714285714,10.4014084507042,1477,3,"United Kingdom",1,0,1,"United Kingdom"
"17467",304.994444444444,1,102.6,102.6,5,20,0,"United Kingdom",1,0,1,"United Kingdom"
"17468",284.809027777778,1,57.8,57.8,22.6666666666667,68,0,"United Kingdom",0,0,1,"United Kingdom"
"17469",18.1638888888889,15,4230.55,282.036666666667,8.44827586206897,1960,4,"United Kingdom",0,1,3,"United Kingdom"
"17470",36.9826388888889,10,2317.87,231.787,17.2666666666667,2331,17,"United Kingdom",0,0,3,"United Kingdom"
"17471",384.039583333333,1,321.65,321.65,8.05263157894737,153,0,"United Kingdom",1,0,1,"United Kingdom"
"17472",100.911805555556,4,922.35,230.5875,2.47085201793722,551,0,"United Kingdom",1,0,3,"United Kingdom"
"17473",318.045138888889,2,607,303.5,7.94117647058824,270,0,"United Kingdom",1,0,1,"United Kingdom"
"17474",509.088194444444,1,1047,1047,33.3333333333333,200,4,"United Kingdom",1,0,1,"United Kingdom"
"17476",305.103472222222,2,489.86,244.93,7.2258064516129,224,0,"United Kingdom",1,0,1,"United Kingdom"
"17477",522.113888888889,2,1144.3,572.15,5.11363636363636,225,0,"United Kingdom",1,0,1,"United Kingdom"
"17478",317.909027777778,2,1272.8,636.4,12.9,516,2,"United Kingdom",1,0,1,"United Kingdom"
"17479",542.141666666667,1,389.26,389.26,14.7777777777778,266,0,"United Kingdom",1,0,1,"United Kingdom"
"17480",354.013194444444,1,370.41,370.41,10.125,243,0,"United Kingdom",0,0,1,"United Kingdom"
"17481",3.12013888888889,1,260.63,260.63,7.84210526315789,149,0,"United Kingdom",0,0,3,"United Kingdom"
"17482",396.886805555556,2,775.64,387.82,4.52830188679245,240,0,"United Kingdom",1,0,1,"United Kingdom"
"17483",43.8034722222222,3,452.43,150.81,8.6,172,0,"United Kingdom",0,0,3,"United Kingdom"
"17484",485.88125,2,209.57,104.785,24.2142857142857,339,4,"United Kingdom",1,0,1,"United Kingdom"
"17486",170.951388888889,1,396.87,396.87,7.95833333333333,191,0,"United Kingdom",1,0,3,"United Kingdom"
"17487",637.905555555556,1,160.55,160.55,4.625,37,0,"United Kingdom",1,0,1,"United Kingdom"
"17488",550.946527777778,1,336.5,336.5,7.55555555555556,136,0,"United Kingdom",1,0,1,"United Kingdom"
"17489",122.052777777778,1,208.56,208.56,14.5,232,0,"United Kingdom",0,0,3,"United Kingdom"
"17490",86.1493055555556,3,963.38,321.126666666667,9.25862068965517,537,0,"United Kingdom",0,0,3,"United Kingdom"
"17491",5.04097222222222,13,4212.91,324.07,18.9489051094891,2596,13,"United Kingdom",0,1,3,"United Kingdom"
"17492",157.895138888889,3,1122.42,374.14,11.5384615384615,450,1,"United Kingdom",1,0,3,"United Kingdom"
"17493",294.828472222222,1,100.91,100.91,7.75,62,0,"United Kingdom",1,0,1,"United Kingdom"
"17494",411.113888888889,1,54.7,54.7,8.66666666666667,26,0,"United Kingdom",1,0,1,"United Kingdom"
"17495",300.041666666667,1,309.16,309.16,6.57142857142857,138,0,"United Kingdom",0,0,1,"United Kingdom"
"17496",268.174305555556,4,1412.89,353.2225,9.375,675,0,"United Kingdom",1,0,1,"United Kingdom"
"17497",299.939583333333,2,287.25,143.625,8.42857142857143,59,0,"United Kingdom",1,0,1,"United Kingdom"
"17499",199.15,2,1341.39,670.695,15.2957746478873,1086,5,"United Kingdom",1,0,3,"United Kingdom"
"17501",130.127083333333,2,288.6,144.3,8.88888888888889,160,0,"United Kingdom",1,0,3,"United Kingdom"
"17504",115.99375,18,9490.17,527.231666666667,15.8479532163743,5420,37,"United Kingdom",1,1,3,"United Kingdom"
"17505",71,5,2435.48,487.096,12.1764705882353,1242,2,"United Kingdom",1,0,3,"United Kingdom"
"17507",171.043055555556,2,605.58,302.79,4.07954545454545,359,0,"United Kingdom",1,0,3,"United Kingdom"
"17508",190.194444444444,8,4579.23,572.40375,12.5151515151515,2891,18,"Greece",1,1,3,"Other"
"17510",330.104166666667,1,206.08,206.08,13.8666666666667,208,2,"United Kingdom",0,0,1,"United Kingdom"
"17511",3.04791666666667,50,140446.24,2808.9248,59.2109623964309,92902,956,"United Kingdom",0,1,4,"United Kingdom"
"17512",30.9131944444444,16,4434.73,277.170625,27.0359281437126,4515,20,"United Kingdom",0,1,3,"United Kingdom"
"17513",318.067361111111,2,645.6,322.8,15.5,186,0,"United Kingdom",0,0,1,"United Kingdom"
"17514",37.8784722222222,2,522,261,3.42168674698795,284,0,"United Kingdom",1,0,3,"United Kingdom"
"17515",115.949305555556,8,1534.86,191.8575,2.98224852071006,504,0,"United Kingdom",0,0,3,"United Kingdom"
"17516",28.9166666666667,5,788.27,157.654,2.86309523809524,481,1,"United Kingdom",0,0,3,"United Kingdom"
"17517",218.043055555556,1,153.94,153.94,9.27272727272727,102,0,"United Kingdom",1,0,3,"United Kingdom"
"17518",335.006944444444,2,329.42,164.71,3.46753246753247,267,2,"United Kingdom",1,0,1,"United Kingdom"
"17519",43.0284722222222,14,4418.15,315.582142857143,16.1489361702128,3036,28,"United Kingdom",0,1,3,"United Kingdom"
"17521",108.9,3,714.41,238.136666666667,9.82926829268293,403,0,"United Kingdom",0,0,3,"United Kingdom"
"17522",48.0145833333333,4,912.25,228.0625,13.910447761194,932,10,"United Kingdom",0,0,3,"United Kingdom"
"17524",270.929166666667,3,539.14,179.713333333333,8.41860465116279,362,2,"United Kingdom",1,0,1,"United Kingdom"
"17525",269.03125,3,1161.9,387.3,13,338,3,"United Kingdom",1,0,1,"United Kingdom"
"17526",200.152777777778,11,3616.14,328.74,15.3253012048193,1272,9,"United Kingdom",0,1,3,"United Kingdom"
"17527",19.1076388888889,2,606.62,303.31,8.24,206,0,"United Kingdom",0,0,3,"United Kingdom"
"17529",519.790972222222,2,1240.25,620.125,9.63414634146342,790,0,"United Kingdom",1,0,1,"United Kingdom"
"17530",115.834027777778,8,1789.83,223.72875,2.9536231884058,1019,1,"United Kingdom",0,0,3,"United Kingdom"
"17531",99.73125,3,1266.82,422.273333333333,8.13793103448276,472,1,"United Kingdom",1,0,3,"United Kingdom"
"17532",295.192361111111,1,65.34,65.34,7.5,30,0,"United Kingdom",1,0,1,"United Kingdom"
"17533",344.15,1,34.8,34.8,24,24,0,"United Kingdom",1,0,1,"United Kingdom"
"17534",360.970833333333,4,1445.47,361.3675,9.12048192771084,757,0,"United Kingdom",0,0,1,"United Kingdom"
"17535",189.895833333333,1,164.4,164.4,10.4615384615385,136,0,"United Kingdom",1,0,3,"United Kingdom"
"17536",86.9770833333333,3,364.83,121.61,12.5625,201,2,"United Kingdom",1,0,3,"United Kingdom"
"17537",212.967361111111,1,620.75,620.75,6.15,369,1,"United Kingdom",0,0,3,"United Kingdom"
"17539",527.029861111111,4,1176.84,294.21,4.91666666666667,708,0,"United Kingdom",1,0,1,"United Kingdom"
"17540",225.927083333333,5,1280.5,256.1,9.74468085106383,458,0,"United Kingdom",0,0,3,"United Kingdom"
"17541",419.051388888889,1,119.86,119.86,1.41935483870968,44,0,"United Kingdom",1,0,1,"United Kingdom"
"17542",179.045138888889,3,340.85,113.616666666667,5.046875,323,0,"United Kingdom",1,0,3,"United Kingdom"
"17543",459.00625,1,120.05,120.05,4.76923076923077,62,0,"United Kingdom",1,0,1,"United Kingdom"
"17544",299.904166666667,3,944.82,314.94,4.65909090909091,410,0,"United Kingdom",1,0,1,"United Kingdom"
"17545",299.888888888889,3,767.54,255.846666666667,2.89915966386555,345,1,"United Kingdom",0,0,1,"United Kingdom"
"17547",285.13125,2,727.85,363.925,7.19354838709677,223,0,"United Kingdom",1,0,1,"United Kingdom"
"17548",143.034027777778,4,731.26,182.815,14.5294117647059,494,1,"United Kingdom",1,0,3,"United Kingdom"
"17550",106.945138888889,9,2506.64,278.515555555556,3.01557632398754,968,2,"United Kingdom",1,0,3,"United Kingdom"
"17551",268.943055555556,1,290.34,290.34,3.64102564102564,142,0,"United Kingdom",1,0,1,"United Kingdom"
"17552",281.752777777778,10,2154.88,215.488,12.8598130841121,1376,9,"United Kingdom",0,0,1,"United Kingdom"
"17553",39.1180555555556,4,3757.6,939.4,381.333333333333,2288,6,"United Kingdom",1,1,3,"United Kingdom"
"17554",32.1069444444444,2,1249.89,624.945,22.3650793650794,1409,13,"United Kingdom",0,0,3,"United Kingdom"
"17555",244.013194444444,4,760.88,190.22,2.62980769230769,547,0,"United Kingdom",0,0,1,"United Kingdom"
"17556",115.084722222222,2,300.67,150.335,13.1428571428571,184,1,"United Kingdom",1,0,3,"United Kingdom"
"17557",642.107638888889,1,34,34,4,4,0,"United Kingdom",0,0,1,"United Kingdom"
"17558",302.926388888889,1,259.17,259.17,1.92857142857143,54,0,"United Kingdom",1,0,1,"United Kingdom"
"17559",422.033333333333,1,167.62,167.62,22.5,270,3,"United Kingdom",1,0,1,"United Kingdom"
"17560",4.14722222222222,8,1895.8,236.975,28.8727272727273,1588,24,"United Kingdom",1,0,3,"United Kingdom"
"17561",300.009722222222,3,537.9,179.3,1.62328767123288,237,0,"United Kingdom",0,0,1,"United Kingdom"
"17562",19.0236111111111,4,661.1,165.275,14.6585365853659,601,3,"United Kingdom",0,0,3,"United Kingdom"
"17563",487.913888888889,2,392.38,196.19,8.82758620689655,256,0,"United Kingdom",1,0,1,"United Kingdom"
"17565",496.038888888889,1,131.83,131.83,2.23333333333333,67,0,"United Kingdom",1,0,1,"United Kingdom"
"17567",2.11805555555556,7,3432.05,490.292857142857,13.4900662251656,2037,8,"United Kingdom",0,1,3,"United Kingdom"
"17568",542.836805555556,1,374.45,374.45,4.43548387096774,275,0,"United Kingdom",1,0,1,"United Kingdom"
"17569",241.940972222222,1,344.14,344.14,5.48275862068965,159,1,"United Kingdom",1,0,1,"United Kingdom"
"17570",291.0375,1,100,100,1,1,0,"United Kingdom",1,0,1,"United Kingdom"
"17571",55.0166666666667,4,764.79,191.1975,4.65116279069767,600,3,"United Kingdom",0,0,3,"United Kingdom"
"17572",9.09861111111111,9,621.46,69.0511111111111,10.4,312,1,"United Kingdom",0,0,3,"United Kingdom"
"17573",3.09305555555556,1,174.71,174.71,16.0909090909091,177,2,"United Kingdom",0,0,3,"United Kingdom"
"17574",152.127083333333,1,185.65,185.65,9.625,77,0,"United Kingdom",1,0,3,"United Kingdom"
"17575",576.959722222222,1,171.7,171.7,14.4,72,1,"United Kingdom",1,0,1,"United Kingdom"
"17576",8.84722222222222,36,7413.37,205.926944444444,5.42547425474255,4004,12,"United Kingdom",0,1,2,"United Kingdom"
"17577",554.992361111111,2,348.75,174.375,8.52380952380952,179,0,"United Kingdom",1,0,1,"United Kingdom"
"17578",127.758333333333,7,1047.33,149.618571428571,8.13846153846154,529,3,"United Kingdom",1,0,3,"United Kingdom"
"17579",47.125,3,575.24,191.746666666667,4.04918032786885,247,0,"United Kingdom",0,0,3,"United Kingdom"
"17580",162.00625,5,541.02,108.204,2.37234042553191,223,0,"United Kingdom",1,0,3,"United Kingdom"
